sample_id_sha256,gold_is_oos,categories,k1_prediction,k2_prediction,k1_selected_intent,k2_selected_intent
7560d11c2ad817eeb686614b9ec4302a45fdb013c34578cb36bbbcb227ba5c3b,0,k1_false_reject_k2_correct_known|k2_changed_center_or_intent,1,0,cocoa,visual-studio
594c6755ba59de740141c76aa50a95c6a31d77c8ec49f839c6e8ad0538ba32df,0,unchanged_or_other,0,0,ajax,ajax
0258e04eae5d9061df28dad07a8b058a1c7cc83df8c55f1b485fd7d65f506497,0,k2_changed_center_or_intent,0,0,svn,svn
6221959885301fd6c55b3154f416dfcb8ffa4c94a7bac44094c3c79f842b632c,0,k2_changed_center_or_intent,0,0,apache,apache
31724819a0b3278c93c574aab7b59baeac6e26747061a6d283f2b0238457171c,0,k2_changed_center_or_intent,0,0,excel,excel
d2ce01e760a029e10471da80ed17bcf0a1788ba6a40157c7806c617ebefe2f10,0,k2_changed_center_or_intent,0,0,apache,apache
c18cdb3d6b055fba8be2101bb12f0b73cf9da04f106d4d127bb7a033f3827224,0,k2_changed_center_or_intent,0,0,excel,excel
08ca1d26664342af7630266b88af9094d4da83d2ede0cb3418157d8a06a77793,0,k2_changed_center_or_intent,0,0,apache,apache
2716c6a04959d8e952fb09fdbafec412c2241ba5e9a6ec714c99054ced304587,0,k2_changed_center_or_intent,0,0,oracle,oracle
8909e635bca414fa4713fd81302a1edf64412f89e336df684174df8b24dea87c,0,unchanged_or_other,0,0,ajax,ajax
553164bdc86dc310c912ef28b6fb484bcf3685f20bffd962df6b535240435e32,0,k1_false_reject_k2_correct_known|k2_changed_center_or_intent,1,0,visual-studio,linq
eb2bd31b4b634d22790a4ec6a2096d4ada80fb9e1451cdb0da9985c8dfae3242,0,unchanged_or_other,0,0,ajax,ajax
a719d2a6b143ff908f9d1c31dc033379c35f3e87545d897716b0b759f6c6eef1,0,k2_changed_center_or_intent,0,0,oracle,oracle
8ad1e0f9b141c35b6516ae471ce37b9ab2eae554181d95d21f2bfedd4dd2dac6,0,k2_changed_center_or_intent,0,0,linq,linq
dc3a7ce3c30ff96de9187f26073a05e37f2efc9d925be307cba057b9a2550eae,0,k2_changed_center_or_intent,0,0,visual-studio,visual-studio
9e35a3526e6996149761bc7f3dbf9fd4b8af6445f9105eb098bc03a531edecfc,0,unchanged_or_other,0,0,ajax,ajax
f00c2e9cd24197f9d5195f418a3405b0d2a2a55cd31178ddfe2313ee1cb686a9,0,k2_changed_center_or_intent,0,0,oracle,oracle
a3cf0505491a6f4386d44c7e5936f9ed05cabf251328ca2582e2c084b9b0232c,0,k2_changed_center_or_intent,0,0,spring,spring
32f052b1650af5747f210f83337f08c22ed84c01aef11c209fdad19dca1fabf3,0,k2_changed_center_or_intent,0,0,linq,linq
9816e10327356694c7a1f26ae9af8fbfb1cec26c8dbf161a7ac5595fcad0c23b,0,k2_changed_center_or_intent,0,0,spring,spring
5613ce109b03797852ca8202627182c799adb3b4e69d56ef05d7b037531bb0ed,0,k2_changed_center_or_intent,0,0,linq,linq
44aa2ea39b5dfbb4aa43b976ea76a28a6f56595c6ede014f676ce2ea083deba3,0,k2_changed_center_or_intent,0,0,oracle,oracle
241bd238c3c16323173bd7efdfbf1eeace72f1f241f996393f6affbcd07d8149,0,unchanged_or_other,0,0,ajax,ajax
a74c30edbb5c003bd9baea9ea8f0d38705c58ef18739792bf8460656e59ced68,0,k2_changed_center_or_intent,0,0,sharepoint,sharepoint
0d92371e6d81ef2026a14ccd37291fae4eedca0e569c6e8ab69e8343fa3e8f6c,0,k2_changed_center_or_intent,0,0,oracle,oracle
8e12c0bb6230b016b42a2b872e42f8245bb41192fcff81881bb4f538290b468f,0,k2_changed_center_or_intent,0,0,svn,svn
79efa6f8a9cdad598e7ff71b4b7d1b712daaa4e38e8f85d95c635964b4537300,0,k2_changed_center_or_intent,0,0,linq,linq
1b3217a33b8fc0de13eeb1cc14d220917b4c288f71d682cfc71157055ac95fa8,0,k2_changed_center_or_intent,0,0,oracle,oracle
0064280b0798f4416215bff2c2e5a6c5d6a269ba53ee6cc4d0464f77d50b7ecd,0,k2_changed_center_or_intent,0,0,sharepoint,sharepoint
cfe6badae35cbfd3103d8ae31a860cda0efc83161505d1c4620a4027d38207b8,0,unchanged_or_other,0,0,ajax,ajax
9123067aafbd67a3bf5bc1064428d9c72641cd4be70038c4c13653bd272523bb,0,k2_changed_center_or_intent,0,0,linq,linq
63e1bca6870a9cc9105692381c943328c3963d3622706b5fce39a1848ea255b8,0,k1_false_reject_k2_correct_known|k2_changed_center_or_intent,1,0,visual-studio,visual-studio
752eec3bb5e6cf3e1a22a094a02593dbb86a6c94ffa41434f5004f496e6b3376,0,k2_changed_center_or_intent,0,0,excel,excel
ec84e54d35a317f9ec1eddfa0f1c8212e43cd270d96b6c9b25c68880dc48b28e,0,k2_changed_center_or_intent,0,0,visual-studio,visual-studio
79eacac21fb00c26e2de09dafcae3f6fd02217b25a0d3412d98f73127199c5b8,0,k2_changed_center_or_intent,1,1,apache,ajax
8cdc6bcac9530e4360614a15587c5b095e150c39db754f9f71744d5f3587f2a6,0,k2_changed_center_or_intent,0,0,linq,linq
75976b3dfcc3bba9b50f662543196d3adfe705f4a8a9ec9b2250453c6debf782,0,k2_changed_center_or_intent,0,0,spring,spring
5707802db1bcc8e700eda4f8966c6084d813ca50d0121fa135a9213c584ea3bb,0,k2_changed_center_or_intent,0,0,cocoa,cocoa
8ce43743d1eb3f1af4b1a706bfa51745d27258dda8073e9cc4a6b9417088c733,0,k2_changed_center_or_intent,0,0,sharepoint,sharepoint
98128336a630fc02075b150f2c1d5220e000f6c3c5809d9509ed1bfed3769d81,0,k1_false_reject_k2_correct_known|k2_changed_center_or_intent,1,0,oracle,oracle
56ee4941b13e02b75b7e5589a192cccac59f75cd82e582fd3d93c9e3d891cc9c,0,k2_changed_center_or_intent,0,0,cocoa,cocoa
563d8230b0ce2cda841391924fde9b2ce12a40b6d213e07aeffbabfad756a0d6,0,k2_changed_center_or_intent,0,0,visual-studio,visual-studio
31cd0ff3af630b13d1c27e26fab9da99bfa4c3b2a1a4d931047cf87ebae84d2d,0,k2_changed_center_or_intent,0,0,linq,linq
4aaa8106334c195efaa55c14be2d1403bd745fc0abf12867a7b64b39f1a1d07d,0,k2_changed_center_or_intent,0,0,spring,spring
a9d53e8438213dce17adfe0f784916bd1da25874d3423e041e6b8edf6c65107b,0,k2_changed_center_or_intent,0,0,svn,svn
04afb3d0452931fbc72bd621183935abb3e8f461aca4cb35106d0f63064493c6,0,k2_changed_center_or_intent,0,0,oracle,oracle
9472abb32f5e67430c03f74d2ed9f2b0d0771a48288f0daf6e856955468fff82,0,k2_changed_center_or_intent,0,0,visual-studio,visual-studio
fb1aef8522a06c1a304630f4c111e77a58d172d5c94759327d10183605b44f8c,0,k2_changed_center_or_intent,0,0,sharepoint,sharepoint
368812e7e588194aeb6229c337959019004a02ca9e79eac88f9c5dce52ced0fa,0,k1_false_reject_k2_correct_known|k2_changed_center_or_intent,1,0,ajax,ajax
f81fa81ae074cdc81780042ea9a82830ce455cadf5f9ba98070a3052c3f0e636,0,k2_changed_center_or_intent,0,0,cocoa,cocoa
6d4048d8b6de02b7ad638490901cac6be9eb8fdd312833f5cfeffac6e8457bc5,0,k2_changed_center_or_intent,0,0,excel,excel
652c1f06617decc3a8ff5f9cc8af199497917ac0520c2c2485a34c4fad42c88c,0,k2_changed_center_or_intent,0,0,excel,excel
74e237dd42fe3aa83a67817993671f27a96594e5ba57ee42d1a4ef8eae108185,0,k2_changed_center_or_intent,0,0,visual-studio,visual-studio
1f90b30f757c662624653ad4a1aa4ba38ed63ba450442426e428063adc5a2067,0,k2_changed_center_or_intent,0,0,sharepoint,sharepoint
293db66e550e43a6ee0c4bc88601b28bf39e212b0a9a0dc476703bf39fe66a11,0,k2_changed_center_or_intent,0,0,apache,apache
437009a8aa57fb0fdbc0ddb0b8064c74acf9b56e453d52557af1eda740711d96,0,unchanged_or_other,0,0,ajax,ajax
1c8322dcccd1821cf016a3270bea3955cc922dd7673fc369497aa7477dd8e51f,0,k2_changed_center_or_intent,0,0,apache,sharepoint
9652cbc3d5dc31bfe60baf7bf3a9cd14f11504158fe50179a448dd85a2d7dc39,0,k1_false_reject_k2_correct_known|k2_changed_center_or_intent,1,0,oracle,linq
bb9ad5ce45e5c5a82ec2f3d6140f5a8f154dfce63be8e126884d7a3ef8d599ce,0,k2_changed_center_or_intent,0,0,linq,linq
b38858b715602d5fbf551cd33c69e16fbcfe701994cf2bdf42eb347474d45cc1,0,k2_changed_center_or_intent,0,0,oracle,oracle
3691d1b1f291d7f9a03c6c297f455c976f522531b1045eca7613a707af45dfaf,0,k2_changed_center_or_intent,0,0,sharepoint,sharepoint
32767d27b3a4d9ae77f0d90fcf0a56ac21638d7894f3279c1da7d1cf7ba82854,0,k2_changed_center_or_intent,0,0,spring,spring
14b3c652e5122ed6ec498c9375d3e901184d1bdf0e2343092d86b06cec7269c5,0,k2_changed_center_or_intent,0,0,apache,apache
96999410eb9f527a21e833075d72ac5b56d3a57b2c8335fdf7c762ee3b1bb578,0,k2_changed_center_or_intent,0,0,excel,excel
de8a34e07c9bb7182eedcf12fb2d87a519fbab9e56762947d97cf9940e0062d2,0,k2_changed_center_or_intent,0,0,apache,apache
3c5746f48ebf319fd49dd7fb2be7b1b8132d512f3b382da6c42d05910011dc91,0,k2_changed_center_or_intent,0,0,oracle,oracle
821aff5cc2af291ce07ece354c9aea5dc962830c1e13f847127991bb403a0f54,0,k1_false_reject_k2_correct_known|k2_changed_center_or_intent,1,0,visual-studio,visual-studio
84bfeb924dcf59963e860f5e06171ae1fb772105735aed022bd485377aa2dc43,0,k2_changed_center_or_intent,0,0,sharepoint,sharepoint
32a8a1653a7aba08975dfa6727925274f7994b68812dbd9473ef29c0c6cefc29,0,k2_changed_center_or_intent,0,0,excel,excel
b2cc9e8bd3a608d6650762c9d136f4c752dc68b1ce0bc2e44409c83d057cf4e4,0,k2_changed_center_or_intent,0,0,visual-studio,visual-studio
5ba1990421cf8de30c9e3709f8481f51b888c4bc36b0fb016676f02d9bc4bbf9,0,unchanged_or_other,0,0,ajax,ajax
c71d3a3745a12308ccf6e9033ec57e41a77ba8e9c75e974f3c9ed4bf11bf6e63,0,k2_changed_center_or_intent,1,1,apache,visual-studio
48478842999d2aa8ad82040b96f117a8f0c05f58c2c9650d0c700bf4e6fb6c3d,0,k2_changed_center_or_intent,0,0,excel,excel
c2403aa7301384345b13514677fc6abb240f20b2eae48456d7033adc13a53a58,0,k2_changed_center_or_intent,0,0,svn,visual-studio
ae17f692181d4412c5a18e5dbbb62ffb3f321468b5f6bbee2ff6469e310c91e7,0,k2_changed_center_or_intent,0,0,linq,linq
8791132c804e6b7e3f8eb9dc5071f6a7deb2c2b45be999217ae3cc1bb513bf20,0,k2_changed_center_or_intent,0,0,cocoa,cocoa
3532de71a73bb41300d3b61faaa15d2719d482a0ae40453e7c29753a738159b3,0,k2_changed_center_or_intent,0,0,linq,linq
dd0133911072ca97b2f4924b3d0a516e74e0321540fcaa32b70500dba289c024,0,k2_changed_center_or_intent,0,0,sharepoint,sharepoint
610174842dbfb881c6bf1eb870cd3c9a98fc82e0af982eb83d01bc0231f1de50,0,k1_false_reject_k2_correct_known|k2_changed_center_or_intent,1,0,cocoa,linq
d4a4953d1b7614c791209387e7491504eff9f6416b3313483cc66b383e4d2a9f,0,k2_changed_center_or_intent,0,0,oracle,oracle
c59abf7e9acc0ff8247944b72da525558e65d7f2687f3b9bfdb2803bb213554b,0,k2_changed_center_or_intent,0,0,svn,svn
7ff94e7c35db53bb72a8c2eeaa903851dff2e22959a6e96fb1c496681d79f863,0,k2_changed_center_or_intent,0,0,sharepoint,sharepoint
902a48fe3bdcd70d95e905a39622775cacf1f8aa7506954f13321582c9c00b3f,0,k2_changed_center_or_intent,0,0,oracle,oracle
ee122eadc34ad0f349949e7afc52ca504fa9a0e16c311981e7c397efd01f4285,0,k2_changed_center_or_intent,0,0,excel,excel
5869c5e4c11746786c89c01d681844b3ac4ef9f3fe4c572271313ce841e5e443,0,k2_changed_center_or_intent,0,0,spring,spring
eeee8ac0e155fec2908ad081a18f883c9f64e7b958e9ac7eb2e04278d1dd6e41,0,k2_changed_center_or_intent,0,0,visual-studio,visual-studio
be9f9478acc70d6b7d81547330c3dbdcf8e227ac6571ee68872a15ed0f3e7bbc,0,k2_changed_center_or_intent,0,0,spring,spring
5094fce52e0af26d50b15ff282ce844755a62d6dae3cc8367954af2c9051db06,0,k2_changed_center_or_intent,1,1,cocoa,cocoa
9877d396d30a2d9005eb5d327b992b64323d5da1a4c7205b2e0e4260e0c2c893,0,k2_changed_center_or_intent,0,0,spring,spring
027bdb37b19dd13ddb4e399ee3a9b66e20b63a1ae6691e0ca9ab4dca555b453c,0,k2_changed_center_or_intent,0,0,visual-studio,visual-studio
0b272170b2dbe69b65e51414ff5656fc2fac46c1a5d4dd6e701a54f2d80d9590,0,k2_changed_center_or_intent,0,0,spring,spring
4f5d6583e8f7127b8bf0b204d2e8836aad3fbc34427942cf12e68775baba3fcd,0,unchanged_or_other,0,0,ajax,ajax
df679d25d6e74739652854994bb056e9f44662876681aa0cb2e6313c2ffd64c9,0,k2_changed_center_or_intent,0,0,spring,spring
9c985550b8842f3afce5a59cf682aef8bce4727aa2abe7461c1416ae43d88c04,0,k1_false_reject_k2_correct_known|k2_changed_center_or_intent,1,0,cocoa,cocoa
7abba8aedb284e17c54ecdb1388df72089109ce112ba5bf0c17a18dde1b22914,0,k2_changed_center_or_intent,0,0,cocoa,cocoa
6ec7ba0246240c7cdaae3dd8b8a77daa2a01efc7384f334b5ea73c77dec155b1,0,unchanged_or_other,0,0,ajax,ajax
55ac78cfc80bf4b1ef51b346ea9320bdf81697eb1dc06d8422088ea2f61f5ec2,0,k1_false_reject_k2_correct_known|k2_changed_center_or_intent,1,0,oracle,oracle
5ce58d5ed26f750d09a4797c80a458ea13f13295a25a2c1cb1d52463f530316a,0,k2_changed_center_or_intent,0,0,cocoa,cocoa
443607d9c81d1360060a9719f210dc98c7577c2d4bc88c72822e90b922352eab,0,unchanged_or_other,0,0,ajax,ajax
44c869a354b6ebaaf19ec35f2e10ed752792eb59290336cc9e764fa2156bc887,0,k2_changed_center_or_intent,0,0,visual-studio,visual-studio
34ab52b23fc617094ac6c54322a9fcfbb0b086d05a93239ef28709847ed02cff,0,k2_changed_center_or_intent,1,1,apache,sharepoint
643670988a40f06f543cd2ccf745ed423b63ff3705fd52107e8e2c6d05bd6d11,0,unchanged_or_other,0,0,ajax,ajax
4ad3edd3be603be1f21c6bf905b0ddfd75e50f473a956fe0fe89661ecfa7cd4f,0,k2_changed_center_or_intent,0,0,oracle,oracle
09b67d46126c224eeaad8d59a85ac1920f8dc67d840e3abd5994fd35cf0fb2f2,0,k2_changed_center_or_intent,1,1,apache,spring
2282ae0a0a19a2e0aa5e9e93a20e5bfb953f838b6b8cd4ba892eddb489b16c62,0,k2_changed_center_or_intent,0,0,linq,linq
a066d79a13ac9a53822ed22e7c1e3502a701875894306c470d8d2ab0d1bef3a5,0,k2_changed_center_or_intent,0,0,sharepoint,sharepoint
1ad37ca32bdebde6524eb897751e465de20d999c2c86f4a7f1d9a74af74f611e,0,unchanged_or_other,0,0,ajax,ajax
4c118ab7285ad36a05a38b06e88271ad23a1f8962728b18f84d78bfbdd600ec1,0,k2_changed_center_or_intent,0,0,visual-studio,visual-studio
b6d23e642b34a6136c2e15990b2ddca5315e9d9f3547f28e97eee5d64e1c2325,0,k2_changed_center_or_intent,0,0,ajax,ajax
f7676f64533f60477e070fbb5c7cf777f8bd9b93822c5b061ad3c31698ea4c6f,0,k2_changed_center_or_intent,1,1,cocoa,cocoa
9082c51751f1d9c7b260242c3160ca7192cb2796f0f170b8af4e1738aacaa150,0,k2_changed_center_or_intent,0,0,cocoa,cocoa
acc236a63f8ecdd9c9d7d538b72497b656bcdb1d97c9491064a5f45641442efd,0,unchanged_or_other,0,0,ajax,ajax
466af805130385c651fd130697759e71517586337c679fa84556a1455c55ef60,0,k2_changed_center_or_intent,0,0,cocoa,cocoa
3712026ff42a9f12ff710c13ebf51e0a1fbfc87c64f6954275992b9196f9a922,0,unchanged_or_other,0,0,ajax,ajax
330a9ad6449bd5e0bb13e4210b8036e20c9caf0f7eb568550d4f507559e10296,0,k2_changed_center_or_intent,0,0,oracle,oracle
df3d9633b759d64ac6157d8de7f3678bdbc4ae177d0f84940388f9e67b691c97,0,k2_changed_center_or_intent,0,0,apache,apache
76f73d1a1aa071018a72c4b614adba403b43e274b8d9916cd821917218a8406f,0,k2_changed_center_or_intent,0,0,cocoa,cocoa
a142718e76917757c9f24e79bd5c66b82fb966c1239958d8f3d1e394047a1a2d,0,k2_changed_center_or_intent,0,0,cocoa,cocoa
10b59175c451219ddd3d2817e83625076e740913fa28c02ca1600d7b7ee75fa1,0,k2_changed_center_or_intent,0,0,cocoa,cocoa
dd3d7549fb664b69621c1b42f79eaaa19f21d710d3d38f85c8ef5e0869b62056,0,k2_changed_center_or_intent,0,0,svn,svn
3136e51536ab1c0479b78c9d8b6d7e58beb8cb37792f8cc23f45e22808aeb456,0,unchanged_or_other,0,0,ajax,ajax
61f5fe40703e329b145a988540d83af34d7ce89d1dc71992d9378cff5d6731aa,0,k2_changed_center_or_intent,0,0,visual-studio,visual-studio
ed4ceced7c8f6b57d4c79bc68de5994bac0b9c9518cea561a83525fa068580d9,0,k2_changed_center_or_intent,1,1,cocoa,cocoa
4aca5995e11066b204825c16b6c2340791018b6a275ba62377568941a1a8d927,0,unchanged_or_other,0,0,ajax,ajax
9c4a505f962bbfb94c0c08bd2efc1b21f5714bbf963321accf72a4d571e2257e,0,k1_false_reject_k2_correct_known|k2_changed_center_or_intent,1,0,visual-studio,oracle
e62d3c46e28df7a25c5c593172ec3cfd0ad270bd880b6dcd9d1dfeef1e2618df,0,k2_changed_center_or_intent,0,0,apache,apache
f4bf0491862ce4b8ee00aef7572cad383244204917d252c56ff1cb45477c17f2,0,k2_changed_center_or_intent,0,0,sharepoint,sharepoint
bba40c69da6a8fd0f47b48c935db11da1b1f00ea0d9ab8067351b52d7bc9fa93,0,k2_changed_center_or_intent,0,0,svn,svn
acf003f7a0e290124c8a0d5343e1ec13138417738dbead6eb77f963a5cfc753f,0,k2_changed_center_or_intent,0,0,sharepoint,sharepoint
cdde56710cb079892affb5fa04632134610f9181be4a0a0475b8c482827c5b7d,0,k2_changed_center_or_intent,0,0,apache,apache
af87dda71d51bdcc7d68d4ef228e5083dc0eecad34e54934def477bf3887f078,0,k2_changed_center_or_intent,0,0,spring,spring
7ff3b77eb4f44f9c2a13ffbcb0f22669448f0601928a7e2df03ff2e82661ff5f,0,k2_changed_center_or_intent,0,0,excel,excel
2ad9f309b426597a3970e73c3b00f56c4d7ecdf2930539e03a41156310043da1,0,k2_changed_center_or_intent,0,0,excel,excel
e3a80e2c86749ec393de71e71b0bdf072448f5ee6e4c4831ff076beb67db4e10,0,k2_changed_center_or_intent,0,0,apache,apache
325ea712d000f646710d3c62c81bf6c395b83bee11db5a13f1a7a87b3c11f75e,0,k2_changed_center_or_intent,0,0,visual-studio,visual-studio
9277c89f78c922dca09374b8227d286b291411f9fefa495b9271056110307bee,0,k2_changed_center_or_intent,0,0,svn,svn
a65601322b55f9442e738b1d78887f2da981897ca4a1d0c0a3535ac6f65ca779,0,unchanged_or_other,0,0,ajax,ajax
e412110f5b469b33bb5fb050bdc6aea2f572c655a48f02431dca09792f28e4c4,0,k2_changed_center_or_intent,1,1,sharepoint,cocoa
520343c889be5306f14d72c0807b16f1da75f04d350cd313bbd73b9c2dd221b5,0,k2_changed_center_or_intent,0,0,excel,excel
a3dfcd9997fd62b0dd23c3f1254bc2f5c725e7aa993a12fbb91aefe53959de28,0,k2_changed_center_or_intent,0,0,sharepoint,sharepoint
7ccc3ae751ac738e03794793a7e1403867a4d95b22cd447c4146b6be753354e0,0,k2_changed_center_or_intent,0,0,svn,visual-studio
0accb9fa873ac20d134f483182f7ef1b2dd6aaca0628b399c7e8c3d1c6410d7d,0,k2_changed_center_or_intent,1,1,apache,ajax
43757564d48ea45a9e6d331d596d8776d9b10d952b8a7f789389dd32218ebb5b,0,k2_changed_center_or_intent,0,0,linq,linq
1efbda4a9f27212a443f2bc60e4471a4b96df338bbeafd44e9191b3d14cc9714,0,k2_changed_center_or_intent,0,0,linq,linq
9661110c2977ef9707fc2a17722d3ea871d95d0e9a7b1b41f557681a3f3e2e00,0,k2_changed_center_or_intent,0,0,linq,linq
fc568d970b70d0b2b40e1b0b887d91db95be15a657c150a537028e021358b568,0,k2_changed_center_or_intent,0,0,cocoa,cocoa
3f904eac8a01073ddb54064eb365abb134b1db19cc5d97412e74ddb9054b68fd,0,k1_false_reject_k2_correct_known|k2_changed_center_or_intent,1,0,cocoa,spring
debd3eafa7134afeaed04e6a4d4f25ab7752884f571ddf3411c91f8d28d4a76e,0,k2_changed_center_or_intent,1,1,cocoa,oracle
d7b80ed8024bd2359db7e13d9fc1084e060d2b7742f8eeb188f012fb4d5ec9ad,0,k2_changed_center_or_intent,0,0,ajax,spring
e3440fddb9670392aee72ef42917dac7caffe70491d4abb3fd1f0cbb489ce57e,0,k2_changed_center_or_intent,0,0,apache,apache
04f68381281b2210b78b1d1cb66d02fb96ae38926e6c15c94261d0b91b769b1b,0,k2_changed_center_or_intent,0,0,visual-studio,visual-studio
041400dfbebeac310696bd04f717133924feffe1e58f44326cfb1b58e1e22512,0,k2_changed_center_or_intent,0,0,ajax,ajax
8a80787632edc6b5f92ceb750222e0e9318108d983a813fda6c55987ab4d6871,0,k2_changed_center_or_intent,0,0,oracle,oracle
1a8af0f8e5a937245e1430ccd2670962aa7a496317a8b93534144fecf7c93c61,0,k2_changed_center_or_intent,0,0,linq,linq
39c6ef71bc96255b51c793bf126b57abf520c34bd897f0980ffbeea4d2c56f0e,0,k2_changed_center_or_intent,0,0,spring,spring
6d22dbdfc9c76c97400540eed63f853b038008b3272d52180ff1bb73c3d89e79,0,k1_false_reject_k2_correct_known|k2_changed_center_or_intent,1,0,linq,linq
48bd744320ea21e728b62f6e14a85b095d5ee28bbe3cfef5c66d1892d050fe45,0,k2_changed_center_or_intent,0,0,svn,svn
f3ee4b270e71d5c8cdd67994bdd8b27428d871c0e37a16a4f5f6eb471a8bd689,0,k2_changed_center_or_intent,0,0,visual-studio,visual-studio
67b41880064295efeab003520b6a8d57170231002de32911f0aca737d63d26bd,0,k2_changed_center_or_intent,0,0,visual-studio,visual-studio
aa1f17d7114e6f82fdbdb88ac100eab892262a4557877d5a882fefadaf9217f8,0,k2_changed_center_or_intent,0,0,apache,apache
42d3dd80cd6cce3be3742f7f98ea90c311e38a09432529416e7793880461f8df,0,k2_changed_center_or_intent,0,0,linq,linq
899374f8a2c37aaeb9eb66d6bea60ac64f13c2a3e1378502c54ca3ee2892ccb4,0,k2_changed_center_or_intent,0,0,linq,linq
3af01fbeff62f04d1068641812d7bb2af2fd92b11da463920c5a3eb5887ac9f4,0,k2_changed_center_or_intent,1,1,cocoa,cocoa
02433b3e7e4b797c4d38a44e7dfe5219e04b64b945833d8f6f33a8bae9cd7958,0,k2_changed_center_or_intent,0,0,excel,excel
a1e1831642100d5a1e9eb584c348e1f308bf5f87da9264149afe47b8b5842041,0,k2_changed_center_or_intent,0,0,linq,linq
bfe82fd779c700f7c50bc1edc8f595de4a7af62eaafdaf622b2aa08c70d2f09e,0,k2_changed_center_or_intent,0,0,apache,apache
af6a3b97ab5fc1baf0668aa62a46340f2d6d9a281a2e584e229e035aa7ab6d46,0,k2_changed_center_or_intent,0,0,spring,spring
71b732827000c818365025f5ca6ddd84977b62088b705a335aae92d2944ddaff,0,k2_changed_center_or_intent,0,0,visual-studio,visual-studio
9649608d092873c59668c3b75b4150c198bee19c6eddefe19ccc1bab08f74fbe,0,k2_changed_center_or_intent,0,0,cocoa,cocoa
cd2958c67c1e1062d6b36718050ed12253d078a84d9f3d7f632b982b53f68ba5,0,k2_changed_center_or_intent,0,0,oracle,oracle
21d35c813b55d9c62209b6e2a214dcafe797190171dc22a2d8a156c87808743a,0,k2_changed_center_or_intent,0,0,cocoa,cocoa
35db0cd2ae5d1bdaf4656e319a6e9a2e1462d3a65136088d090037be7dc2f2ad,0,k2_changed_center_or_intent,0,0,svn,svn
2bd15bb0f99ca48fcb7493041e948765817f797439279e5a9d4734fcebe5f095,0,k2_changed_center_or_intent,0,0,oracle,oracle
3bc352e4f1d803b2ebecfd3bce7808a302f616e0fcf90403fbbef56f37a84ab0,0,k2_changed_center_or_intent,0,0,svn,svn
4ac60b36a7213b333fc275c817e2864f889465af59908af3bc8f0f5c628ed2bf,0,k2_changed_center_or_intent,0,0,apache,apache
b4362526acb44d62618af81b64287ec1e4e3d5c3fb07592cfd1fbdcce07398b6,0,k2_changed_center_or_intent,0,0,sharepoint,sharepoint
1b6bd25ce6bfa47650cba9d28055d58356b04c94b1d601e874743b84c785c1dc,0,k2_changed_center_or_intent,0,0,oracle,oracle
a1a65d2897c7470d72919a372c809b55e8a69a9b29c5992c69df1800d72acdf0,0,k2_changed_center_or_intent,0,0,ajax,linq
ff96d2b0b968ed0fa1dde86bf698e6e9922764d6d54ff7da0dc53d9c025a7a43,0,k2_changed_center_or_intent,0,0,excel,excel
498404fa0dac6b9d1fdafb2002471aa5b4c6f725e22f91e6f03aa7409cd60ccd,0,k2_changed_center_or_intent,0,0,linq,linq
30ffd0874bffc01d5c734ad040249d9d7aca4cc01ce9ebca61cd5647bed4ef6a,0,k2_changed_center_or_intent,1,1,cocoa,cocoa
0e0977e44ef1c960274219387dab42fb41c724a14f386d7250a7555ae37b3909,0,k2_changed_center_or_intent,0,0,excel,excel
58207dc129c49d1e9f0a8de2b6e2eab57d8c5b0b61e6970b7924b07c31d38820,0,k2_changed_center_or_intent,0,0,excel,excel
3b534912dae792bdcd71478f074e14f68e15f75a27ac0bf6f13a7cb012cabeeb,0,k2_changed_center_or_intent,0,0,spring,spring
a1ce98797cc08a1a18b842be3e6bf953e7f1bc96a838e101f8f5c78cf5c67633,0,k2_changed_center_or_intent,0,0,cocoa,cocoa
b2aa9a8e6b38874b77949485844ddaf16acace8562a143e198e328b395c16b89,0,k2_changed_center_or_intent,0,0,sharepoint,sharepoint
d0df7c9018264601d6a38e2da54da4823626d4f759ee1c9ccd923fa7afddbf69,0,k2_changed_center_or_intent,0,0,linq,linq
3b80cac2721c2d30fc588f47a6e91bced2a53ee32ccd21fc1f0199fe409cdcac,0,k2_changed_center_or_intent,0,0,oracle,oracle
4f01d4bebd5c5b1ce9f760a2eb2891c5c3ef769ca8274198b89b3510fc4b54c3,0,k2_changed_center_or_intent,0,0,spring,spring
7e70ad56f4e64a3c33bca007e8334f36c5d49c13f6d0ec308d0057b4691198b5,0,k2_changed_center_or_intent,0,0,spring,spring
6072bb137b9df57314a670ba642a2dc0204c7deb48e653d25fce1491dabe8f3f,0,k2_changed_center_or_intent,0,0,linq,linq
2823bcfb2b5064b86c929da1e1cc8ba9728a5f6ac08c72b4e0a56107a7478440,0,k2_changed_center_or_intent,0,0,spring,spring
b2c1b2ce305928d61282c4c3219c0f27b0a7669a3db1d5b44362eaf4ee4dfbe6,0,k2_changed_center_or_intent,0,0,linq,linq
ca4cad4a8e1eddc3808ed26cbef2eaaeb9407d5d84b42031192fd15b0ced4af2,0,k1_false_reject_k2_correct_known|k2_changed_center_or_intent,1,0,visual-studio,visual-studio
cfbbf77bb6e5ef37e471ed67ffa19a7ef9795fab71849832251f32f0bdb1e7bf,0,k2_changed_center_or_intent,0,0,apache,apache
